linen	[ri^nen]\n▪<i><font face='mono'>v.</font></i>\ntalk, recite\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
lir	[rairu]\n▪<i><font face='mono'>n.</font></i>\nlight\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
lirle	[rire^ru]\n▪<i><font face='mono'>n.</font></i>\nsummer\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
llizz	[rizu]\n▪<i><font face='mono'>adv.</font></i>\npossibly, maybe, perhaps: <i><font color='#404040'>llizz discest vine den kuhle&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
lof	[rofu]\n▪<i><font face='mono'>n.</font></i>\nplace\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
lonfa	[?]\n▪<i><font face='mono'>n.</font></i>\nsoul: <i><font color='#404040'>presia aterra cremia sos viuy lonfa&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
lornya	[?]\n▪<i><font face='mono'>noun</font></i>\nhoney \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
loss	[?]\n▪<i><font face='mono'>adj.</font></i>\ndead, lost: <i><font color='#404040'>ides loss bautifal sarla&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
lulurnya	[?]\n▪<i><font face='mono'>noun</font></i>\njoy, happiness \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
lurrea	[ru^rrea]\n▪<i><font face='mono'>v.</font></i>\nfear: <i><font color='#404040'>van fandel wis lurrea&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
lusye	[ru^shie]\n▪<i><font face='mono'>n.</font></i>\nlight: <i><font color='#404040'>Was quel erra chs lusye eazas&nbsp;&nbsp;—<font size='1'>EXEC_VIENA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
lyafre	[ryafure]\n▪<i><font face='mono'>n.</font></i>\nbutterfly: <i><font color='#404040'>Wee yea ra rre lyafre famfa en jass anw iasien&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
lyrnya	[?]\n▪<i><font face='mono'>adjective</font></i>\ngentle, peaceful \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
lyuma	[ryuma]\n▪<i><font face='mono'>n.</font></i>\nstar, planet (Note: if it has a "LYA" before it, the meaning changes to "Maiden of Mio"): <i><font color='#404040'>x. rre sarr m.n.g. du tyui lyuma&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
m.a.m.	[mamu]\n▪<i><font face='mono'>E.v.</font></i>\nexist\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
m.f.l.	[?]\n▪<i><font face='mono'>E.v.</font></i>\ncover, shroud\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
m.n.g.	[ngu]\n▪<i><font face='mono'>E.v.</font></i>\ndrink, understand, learn: <i><font color='#404040'>x. sorr m.n.g. dn z.z.x.&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
m.r.r.	[?]\n▪<i><font face='mono'>E.v.</font></i>\nreflect, project: <i><font color='#404040'>x. sorr m.r.r. du sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
m.t.y.y.	[matoui]\n▪<i><font face='mono'>E.v.</font></i>\ncreate, give birth to: <i><font color='#404040'>x. rre m.t.y.y. giz w.s. du giz&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
maen	[maen]\n▪<i><font face='mono'>n.</font></i>\nfull moon: <i><font color='#404040'>x. harr l.k.k. maen&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
mahin	[maain]\n▪<i><font face='mono'>n.</font></i>\nhand\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
manaf	[manafu]\n▪<i><font face='mono'>n.</font></i>\nlife, existence: <i><font color='#404040'>manaf O&nbsp;&nbsp;—<font size='1'>EXEC_PURGER/.#Aurica extracting</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
manafaln	[manafarun]\n▪<i><font face='mono'>n.</font></i>\nreincarnation\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
manafeeze	[manafi^tsue]\n▪<i><font face='mono'>v.</font></i>\nlive\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
maoh	[mao]\n▪<i><font face='mono'>noun</font></i>\nMaoh, Rhaplanca's partner in Meta Falss mythology  \n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
marfo	[?]\n▪<i><font face='mono'>adjective</font></i>\nbeloved, dear \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
marta	[maruta]\n▪<i><font face='mono'>n./adj.</font></i>\nmother, motherly: <i><font color='#404040'>Was i ra presia fogabe marta presia fogabe marta&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
maun	[maun]\n▪<i><font face='mono'>n.</font></i>\neyelid: <i><font color='#404040'>en tarfe tou yos maun&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
maxim	[makushimu]\n▪<i><font face='mono'>adj./adv.</font></i>\nmost, extremely: <i><font color='#404040'>den vinan fusya omnis dius en fusya maxim&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
maya	[maya]\n▪<i><font face='mono'>n.</font></i>\nmagic, supernatural: <i><font color='#404040'>Ma ki ga ks maya yor syec&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
mea	[mi^a]\n▪<i><font face='mono'>n.</font></i>\nme (object): <i><font color='#404040'>Forgandal ar dius near grandus mea der dilete&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
mean	[mi^n]\n▪<i><font face='mono'>n.</font></i>\nus (object)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
meaql	[?]\n▪<i><font face='mono'>adjective</font></i>\ngentle \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
melenas	[merenasu]\n▪<i><font face='mono'>v.</font></i>\nlove, very fond of (Note: Used to talk about the most irreplaceable person to the speaker): <i><font color='#404040'>en melenas oure en yanwe oure sor&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
melifan	[merifan]\n▪<i><font face='mono'>n.</font></i>\nhistory: <i><font color='#404040'>fandel zadius hierle melifan iem endia&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
melvaz	[meruvazu]\n▪<i><font face='mono'>n.</font></i>\nbride\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
memora	[memo^ra]\n▪<i><font face='mono'>n.</font></i>\nmemory: <i><font color='#404040'>art crudea en raklya art idesy memora&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
meo	[meo]\n▪<i><font face='mono'>n.</font></i>\nideal, dream\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
merfa	[?]\n▪<i><font face='mono'>adj./n.</font></i>\npure, pure wishes: <i><font color='#404040'>h.k.t.t merfa tie yor en h.m.m.r. METAFALICA&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
merra	[?]\n▪<i><font face='mono'>n.</font></i>\nus (subject)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
meryu	[meryu]\n▪<i><font face='mono'>n.</font></i>\nmemory (Note: if it's preceeded by an "A" emotion vowel, then its meaning is changed to "dream")\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
meso	[meso]\n▪<i><font face='mono'>v.</font></i>\nscatter, leave untidy: <i><font color='#404040'>Rrha wol ra eta meso faura anw dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
messe	[messe^]\n▪<i><font face='mono'>v.</font></i>\nreport, transmit, convey: <i><font color='#404040'>Ma ki ra murfanare messe murfanare messe&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
milra	[?]\n▪<i><font face='mono'>noun</font></i>\nfragrance \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
mirie	[?]\n▪<i><font face='mono'>n.</font></i>\nwarmth: <i><font color='#404040'>x. rre s.n.k.k. mirie ag h.m.m.r. eje&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
morto	[moruto]\n▪<i><font face='mono'>n./v.</font></i>\ndeath, die: <i><font color='#404040'>Rrha num ra slepir etealune na near na morto ciel&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
murfan	[murufan]\n▪<i><font face='mono'>v.</font></i>\nfeel, think: <i><font color='#404040'>Faura yerwe murfan anw sol ciel&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
murfanare	[murufana^re]\n▪<i><font face='mono'>n.</font></i>\nfeeling, thought: <i><font color='#404040'>Ma ki ra murfanare messe murfanare messe&nbsp;&nbsp;—<font size='1'>Eternally Bonded</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
mutrk	[?]\n▪<i><font face='mono'>n.</font></i>\nwarmth: <i><font color='#404040'>x. sorr a.u.k. mutrk rhaplanca en Implanta&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
n.d.n.	[?]\n▪<i><font face='mono'>E.v.</font></i>\nlay, put down, hide\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
n.e.g.	[?]\n▪<i><font face='mono'>Emotion Verb</font></i>\npray \n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
n.m.l.	[nmu]\n▪<i><font face='mono'>E.v.</font></i>\ndye, color: <i><font color='#404040'>x. rre y.z.t. aje tafane n.m.l. sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
n.t.n.	[?]\n▪<i><font face='mono'>E.v.</font></i>\ncontinue, go on: <i><font color='#404040'>x. harr n.t.n. hymmnos&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
na	[na]\n▪<i><font face='mono'>adv.</font></i>\nno, not, negation: <i><font color='#404040'>Hymmnos oz faura pomb na omnis den accrroad&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
naave	[naabe]\n▪<i><font face='mono'>conj.</font></i>\nbecause ~\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
nafa	[nafa]\n▪<i><font face='mono'>adj.</font></i>\neasy, gentle: <i><font color='#404040'>v.s.k. sarr arhou nafa infel&nbsp;&nbsp;—<font size='1'>EXEC_with.METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
nafan	[nafan]\n▪<i><font face='mono'>adj.</font></i>\nkind, tender: <i><font color='#404040'>x. rre h.k.t.t nafan ouwua siann arhou&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
naflansee	[nafuranzui^]\n▪<i><font face='mono'>n.</font></i>\nhappiness, good fortune\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
naja	[na^ja]\n▪<i><font face='mono'>v.</font></i>\nescape, retreat, disappear, leave: <i><font color='#404040'>Rrha wol ra stel naja getrra faura anw dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
near	[niea^]\n▪<i><font face='mono'>n.</font></i>\nlife: <i><font color='#404040'>Forgandal ar dius near grandus mea der dilete&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
neath	[?]\n▪<i><font face='mono'>adjective</font></i>\nred hot, scorching \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nedle	[nidouru]\n▪<i><font face='mono'>v.</font></i>\nneed: <i><font color='#404040'>Was au ga whai pauwel ferda enter whou na nedle sor&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
neee	[nee]\n▪<i><font face='mono'>v.</font></i>\ncall out\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
neen	[ni^n]\n▪<i><font face='mono'>adjective, adverb</font></i>\ntoo much, excessive, beyond reason \n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
neia	[neia]\n▪<i><font face='mono'>v.</font></i>\napproach, draw near: <i><font color='#404040'>Was paks ra neia bautifal faura tes dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nene	[nene]\n▪<i><font face='mono'>adj.</font></i>\nnot understand\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
nepo	[nepo]\n▪<i><font face='mono'>v.</font></i>\nmoisten: <i><font color='#404040'>Fou yea ra waath ar ciel en hymme mea weel nepo en keen ar sar&nbsp;&nbsp;—<font size='1'>EXEC_PHANTASMAGORIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
netvear	[netovia]\n▪<i><font face='mono'>v.</font></i>\ngive up, abandon, be discouraged\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nezz	[nezu]\n▪<i><font face='mono'>n.</font></i>\nnose\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nha	[nya]\n▪<i><font face='mono'>v.</font></i>\nlet in, summon (Note: It isn't used to refer to a physical phenomenon, rather, it's for situations were magic is being used): <i><font color='#404040'>Rrha ki ra tie yor ini en nha&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
nhaf	[?]\n▪<i><font face='mono'>adj.</font></i>\nsurprised, dazed: <i><font color='#404040'>Harr ar vit plina has nhaf&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nille	[niru]\n▪<i><font face='mono'>v.</font></i>\nresemble, resemblance, be alike: <i><font color='#404040'>Yorr nille mea&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nnoini	[noini]\n▪<i><font face='mono'>adv.</font></i>\nfirst (Note: Combination of "Nnoi" (1) and "Ini" (Initialize)): <i><font color='#404040'>clalliss vit iem nnoini&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
noce	[no^se]\n▪<i><font face='mono'>n.</font></i>\nnatural, spontaneous: <i><font color='#404040'>Presia messe noce yor tes mea&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
noes	[noisu]\n▪<i><font face='mono'>n.</font></i>\noneself: <i><font color='#404040'>Rrha ki ra sarrifis mea noes tes inferiare saash&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
noglle	[noguru]\n▪<i><font face='mono'>adj./n.</font></i>\nblack: <i><font color='#404040'>x. rre omness a.u.k. zodaw ess rudje noglle doodu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nooge	[nu^gu]\n▪<i><font face='mono'>v.</font></i>\nsleep\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
nor	[?]\n▪<i><font face='mono'>pre.</font></i>\nor, either: <i><font color='#404040'>infel nor khule hopb&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nosaash	[no^sasshu]\n▪<i><font face='mono'>n.</font></i>\ngoddess\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
nozess	[no^zesu]\n▪<i><font face='mono'>v.</font></i>\nlose, get rid of, waste: <i><font color='#404040'>wassee forgandal dauane keenis na nozess&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nuih	[nui]\n▪<i><font face='mono'>n.</font></i>\nnight: <i><font color='#404040'>En 1 dyyal nuih bexm&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
num	[namu]\n▪<i><font face='mono'>E.s. II</font></i>\nnothing: <i><font color='#404040'>Ma num ra flip 0x1011001001 yor&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nx	[nukusu]\n▪<i><font face='mono'>n.</font></i>\nnext\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
nyamo	[?]\n▪<i><font face='mono'>noun, verb</font></i>\nmeowing \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nyamonyas	[?]\n▪<i><font face='mono'>noun</font></i>\nfriend \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nyanyas	[?]\n▪<i><font face='mono'>adj.</font></i>\ncute, lovely, darling\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
nyasri	[nyasuri]\n▪<i><font face='mono'>E.s. II</font></i>\nsad: <i><font color='#404040'>Was nyasri ga hieg yorra guaysu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
nyasyamorina	[?]\n▪<i><font face='mono'>adjective</font></i>\nvery happy \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
ocurp	[?]\n▪<i><font face='mono'>noun</font></i>\nriver mouth \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
ogbl	[?]\n▪<i><font face='mono'>verb</font></i>\ncoil into \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
olo	[oro]\n▪<i><font face='mono'>n.</font></i>\nnight\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
omness	[?]\n▪<i><font face='mono'>n.</font></i>\nlife, existence: <i><font color='#404040'>x. rre omness a.u.k. zodaw ess rudje noglle doodu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
omnis	[omunisu]\n▪<i><font face='mono'>adj.</font></i>\neverything (direct object): <i><font color='#404040'>Hymmnos oz faura pomb na omnis den accrroad&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
oriye	[oriie]\n▪<i><font face='mono'>n.</font></i>\near\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
orn	[?]\n▪<i><font face='mono'>adjective</font></i>\nonly, sole, unique \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
orviclle	[o^vikuru]\n▪<i><font face='mono'>n.</font></i>\nproblem, question, obstacle (Note: na orviclle can mean "no problem" or "it's okay").: <i><font color='#404040'>Den na orviclle vis ween leaff&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
oter	[?]\n▪<i><font face='mono'>pre.</font></i>\nout from ~ (note: only used in Hymmnos Spells)\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
oucc	[ouku]\n▪<i><font face='mono'>adv.</font></i>\ntogether\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
oure	[oure]\n▪<i><font face='mono'>pre.</font></i>\nmore than anything: <i><font color='#404040'>en melenas oure en yanwe oure sor&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ousye	[oushie]\n▪<i><font face='mono'>v.</font></i>\nlaunch an attack, fall onto: <i><font color='#404040'>fatere tes pauwel chs deleir en ousye yor&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Alpha Note (EOLIA)\n
ouvyu	[ouvuyu]\n▪<i><font face='mono'>n.</font></i>\nruins: <i><font color='#404040'>vega ouvyu giz sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
ouwua	[ouea]\n▪<i><font face='mono'>adj.</font></i>\na lot, many, much: <i><font color='#404040'>x. harr j.z.t. ouwua giz hymmnos&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
oz	[ozu]\n▪<i><font face='mono'>pre.</font></i>\nof (possessive article) (Note: Equivalent to the English "of", though depending on context, it isn't always necessary): <i><font color='#404040'>Hymmnos oz faura pomb na omnis den accrroad&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
p.s.w.t.	[pisuuto]\n▪<i><font face='mono'>E.v.</font></i>\nseize, adquire\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
pagle	[pagure]\n▪<i><font face='mono'>v.</font></i>\ntalk, speak with: <i><font color='#404040'>Kiafa hynne mea pagle tes yor&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
pak	[paku]\n▪<i><font face='mono'>v.</font></i>\nopen (the future): <i><font color='#404040'>Was yea ra wael yor pak en ini pat yor&nbsp;&nbsp;—<font size='1'>Chanting the Moon ~Tsukikanade~</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
paks	[pakusu]\n▪<i><font face='mono'>E.s. II</font></i>\nexcitement, nervouseness: <i><font color='#404040'>Was paks ra neia bautifal faura tes dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
pakz	[pakuzu]\n▪<i><font face='mono'>v.</font></i>\ndivide, separate\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
papana	[papana]\n▪<i><font face='mono'>n.</font></i>\nrain: <i><font color='#404040'>x. rre vonn papana f.p.n. ut kvyeire qoga iem&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
papas	[?]\n▪<i><font face='mono'>n.</font></i>\nbelief\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
papulipua	[?]\n▪<i><font face='mono'>verb</font></i>\nworry, bother \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
parce	[pa^shie]\n▪<i><font face='mono'>n.</font></i>\nevidence, proof\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
parge	[pajie]\n▪<i><font face='mono'>v.</font></i>\nto cut loose (in the case of magic) (Note: It isn't used to refer to a physical phenomenon, rather, it's for situations were magic is being used): <i><font color='#404040'>Wee ki ra parge yor ar ciel&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
parith	[parisu]\n▪<i><font face='mono'>adj./n.</font></i>\nhonest, sincere\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
pat	[patsu]\n▪<i><font face='mono'>v.</font></i>\nrelease, set free: <i><font color='#404040'>Rrha ki ra nha-HYMMNOS1x01 >> pat mea en xest SOL=MARTA > A2&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
paul	[pauru]\n▪<i><font face='mono'>v.</font></i>\nfeel, sense: <i><font color='#404040'>walasye near enesse mea paul li ciel&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
pauwee	[pauue^]\n▪<i><font face='mono'>n.</font></i>\nchild of power\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
pauwel	[pauueru]\n▪<i><font face='mono'>n.</font></i>\npower: <i><font color='#404040'>Was au ga whai pauwel ferda enter whou na nedle sor&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
pawr	[?]\n▪<i><font face='mono'>noun</font></i>\npower, strength \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
pecee	[pishi]\n▪<i><font face='mono'>v.</font></i>\nhatch (egg), incubate\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
